URL,label_MiMotor,URLLength_MiMotor,DomainLength_MiMotor,IsDomainIP_MiMotor,TLDLength_MiMotor,NoOfSubDomain_MiMotor,NoOfLettersInURL_MiMotor,NoOfDegitsInURL_MiMotor,NoOfOtherSpecialCharsInURL_MiMotor,LetterRatioInURL_MiMotor,DegitRatioInURL_MiMotor,SpacialCharRatioInURL_MiMotor,NoOfEqualsInURL_MiMotor,NoOfQMarkInURL_MiMotor,NoOfAmpersandInURL_MiMotor,IsHTTPS_MiMotor,HasTitle_Extracted,HasFavicon_Extracted,IsResponsive_Extracted,NoOfiFrame_Extracted,HasDescription_Extracted,HasPasswordField_Extracted,HasSubmitButton_Extracted,HasHiddenFields_Extracted,HasExternalFormSubmit_Extracted,HasCopyrightInfo_Extracted,Status,FILENAME,URLLength_Original,Domain,DomainLength_Original,IsDomainIP_Original,TLD,URLSimilarityIndex,CharContinuationRate,TLDLegitimateProb,URLCharProb,TLDLength_Original,NoOfSubDomain_Original,HasObfuscation,NoOfObfuscatedChar,ObfuscationRatio,NoOfLettersInURL_Original,LetterRatioInURL_Original,NoOfDegitsInURL_Original,DegitRatioInURL_Original,NoOfEqualsInURL_Original,NoOfQMarkInURL_Original,NoOfAmpersandInURL_Original,NoOfOtherSpecialCharsInURL_Original,SpacialCharRatioInURL_Original,IsHTTPS_Original,LineOfCode,LargestLineLength,HasTitle,Title,DomainTitleMatchScore,URLTitleMatchScore,HasFavicon,Robots,IsResponsive,NoOfURLRedirect,NoOfSelfRedirect,HasDescription,NoOfPopup,NoOfiFrame,HasExternalFormSubmit,HasSocialNet,HasSubmitButton,HasHiddenFields,HasPasswordField,Bank,Pay,Crypto,HasCopyrightInfo,NoOfImage,NoOfCSS,NoOfJS,NoOfSelfRef,NoOfEmptyRef,NoOfExternalRef,label_Original
https://www.ackworthschool.com,1,29.0,22.0,0.0,3.0,1.0,16.0,0.0,1.0,0.552,0.0,0.034,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,Online,810996.txt,29,www.ackworthschool.com,22,0,com,100.0,1.0,0.5229071,0.062482104,3,1,0,0,0.0,16,0.552,0,0.0,0,0,0,1,0.034,1,1616,10028,1,ackworthschool,100.0,100.0,0,1,1,0,0,1,0,2,1,1,1,1,0,0,1,0,0,39,27,43,132,0,153,1
https://www.mp3-history.com,1,26.0,19.0,0.0,3.0,1.0,11.0,1.0,2.0,0.423,0.038,0.077,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,Online,492876.txt,26,www.mp3-history.com,19,0,com,100.0,0.818181818,0.5229071,0.053238053,3,1,0,0,0.0,11,0.423,1,0.038,0,0,0,2,0.077,1,397,544,1,mp3-history,100.0,100.0,1,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,27,2,8,23,0,8,1
https://www.theamericanwedding.com,1,33.0,26.0,0.0,3.0,1.0,20.0,0.0,1.0,0.606,0.0,0.03,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Online,832238.txt,33,www.theamericanwedding.com,26,0,com,100.0,1.0,0.5229071,0.061177146,3,1,0,0,0.0,20,0.606,0,0.0,0,0,0,1,0.03,1,484,5649,1,theamericanwedding,100.0,100.0,1,1,1,0,0,1,0,1,0,1,1,1,0,0,0,0,1,31,2,6,81,0,80,1
https://www.creativeuncut.com,1,28.0,21.0,0.0,3.0,1.0,15.0,0.0,1.0,0.536,0.0,0.036,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,Online,57634.txt,28,www.creativeuncut.com,21,0,com,100.0,1.0,0.5229071,0.063278748,3,1,0,0,0.0,15,0.536,0,0.0,0,0,0,1,0.036,1,436,1753,1,creativeuncut,100.0,100.0,1,0,1,0,0,1,0,2,0,1,1,1,0,0,0,0,1,48,3,5,12,0,7,1
https://www.philippinemasonry.org,1,32.0,25.0,0.0,3.0,1.0,19.0,0.0,1.0,0.594,0.0,0.031,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,Online,832080.txt,32,www.philippinemasonry.org,25,0,org,100.0,1.0,0.0799628,0.056711071,3,1,0,0,0.0,19,0.594,0,0.0,0,0,0,1,0.031,1,879,1187,1,philippinemasonry,100.0,100.0,0,0,1,0,0,1,0,3,0,0,0,1,0,0,1,0,1,8,4,9,47,0,0,1
https://www.icelandicfestival.com,1,32.0,25.0,0.0,3.0,1.0,19.0,0.0,1.0,0.594,0.0,0.031,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,Online,708741.txt,32,www.icelandicfestival.com,25,0,com,100.0,1.0,0.5229071,0.061191307,3,1,0,0,0.0,19,0.594,0,0.0,0,0,0,1,0.031,1,1538,452,1,icelandicfestival,100.0,100.0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,1,24,8,4,155,0,69,1
https://www.greengoataz.com,1,26.0,19.0,0.0,3.0,1.0,13.0,0.0,1.0,0.5,0.0,0.038,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,Online,566359.txt,26,www.greengoataz.com,19,0,com,100.0,1.0,0.5229071,0.065835957,3,1,0,0,0.0,13,0.5,0,0.0,0,0,0,1,0.038,1,383,1300,1,greengoataz,100.0,100.0,0,0,1,0,0,1,0,3,0,1,1,1,0,0,1,0,0,1,4,8,10,0,3,1
https://www.thelightsofchristmas.com,1,35.0,28.0,0.0,3.0,1.0,22.0,0.0,1.0,0.629,0.0,0.029,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,Online,452700.txt,35,www.thelightsofchristmas.com,28,0,com,100.0,1.0,0.5229071,0.05733,3,1,0,0,0.0,22,0.629,0,0.0,0,0,0,1,0.029,1,693,9381,1,thelightsofchristmas,100.0,100.0,0,1,1,0,0,1,0,1,0,1,0,1,0,0,1,0,1,8,22,21,47,1,48,1
https://www.sstl.co.uk,1,21.0,14.0,0.0,2.0,2.0,7.0,0.0,2.0,0.333,0.0,0.095,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,Online,130524.txt,21,www.sstl.co.uk,14,0,uk,100.0,0.714285714,0.028555,0.0594628,2,2,0,0,0.0,7,0.333,0,0.0,0,0,0,2,0.095,1,760,3989,1,sstlco,0.0,0.0,1,0,1,0,0,0,0,2,0,1,1,0,0,0,1,0,0,12,8,14,84,7,7,1
https://www.st-georges-academy.org,1,33.0,26.0,0.0,3.0,1.0,18.0,0.0,3.0,0.545,0.0,0.091,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,Online,866606.txt,33,www.st-georges-academy.org,26,0,org,100.0,0.444444444,0.0799628,0.064538684,3,1,0,0,0.0,18,0.545,0,0.0,0,0,0,3,0.091,1,930,4204,1,st-geges-academy,0.0,0.0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,26,2,27,113,7,18,1
https://www.purebhakti.com,1,25.0,18.0,0.0,3.0,1.0,12.0,0.0,1.0,0.48,0.0,0.04,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,Online,716210.txt,25,www.purebhakti.com,18,0,com,100.0,1.0,0.5229071,0.053845578,3,1,0,0,0.0,12,0.48,0,0.0,0,0,0,1,0.04,1,2318,739,1,purebhakti,100.0,100.0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,40,11,14,133,13,6,1
https://www.sheep-black.com,1,26.0,19.0,0.0,3.0,1.0,12.0,0.0,2.0,0.462,0.0,0.077,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Online,625899.txt,26,www.sheep-black.com,19,0,com,100.0,0.545454545,0.5229071,0.057892335,3,1,0,0,0.0,12,0.462,0,0.0,0,0,0,2,0.077,1,297,5515,1,sheep-black,100.0,100.0,1,0,0,1,0,0,0,5,0,0,0,1,0,0,0,0,1,10,6,6,18,0,11,1
https://www.speedfestival.co.za,1,30.0,23.0,0.0,2.0,2.0,16.0,0.0,2.0,0.533,0.0,0.067,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,Online,863942.txt,30,www.speedfestival.co.za,23,0,za,100.0,0.875,0.0018398,0.055218747,2,2,0,0,0.0,16,0.533,0,0.0,0,0,0,2,0.067,1,545,9381,1,speedfestivalco,0.0,0.0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,37,13,15,96,0,100,1
https://www.broadlandmemories.co.uk,1,34.0,27.0,0.0,2.0,2.0,20.0,0.0,2.0,0.588,0.0,0.059,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,Online,807518.txt,34,www.broadlandmemories.co.uk,27,0,uk,100.0,0.9,0.028555,0.065202694,2,2,0,0,0.0,20,0.588,0,0.0,0,0,0,2,0.059,1,299,732,1,broadlandmemoriesco,0.0,0.0,0,1,1,0,0,1,0,0,0,1,1,1,0,1,1,0,1,35,1,8,5,0,12,1
https://www.esthercossiofotografia.es,1,36.0,29.0,0.0,2.0,1.0,23.0,0.0,1.0,0.639,0.0,0.028,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,Online,573997.txt,36,www.esthercossiofotografia.es,29,0,es,100.0,1.0,0.0064109,0.066232339,2,1,0,0,0.0,23,0.639,0,0.0,0,0,0,1,0.028,1,1604,8048,1,sthrcossiofotografia,0.0,0.0,1,1,0,0,0,1,0,1,0,1,1,1,0,0,0,0,1,26,4,8,2,2,206,1
https://www.solorugs.com,1,23.0,16.0,0.0,3.0,1.0,10.0,0.0,1.0,0.435,0.0,0.043,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,Online,514320.txt,23,www.solorugs.com,16,0,com,100.0,1.0,0.5229071,0.065630583,3,1,0,0,0.0,10,0.435,0,0.0,0,0,0,1,0.043,1,2167,8397,1,solorugs,100.0,100.0,0,0,0,0,0,1,0,19,0,1,1,1,1,1,1,0,1,19,5,20,124,9,25,1
https://www.priceypads.com,1,25.0,18.0,0.0,3.0,1.0,12.0,0.0,1.0,0.48,0.0,0.04,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Online,439908.txt,25,www.priceypads.com,18,0,com,100.0,1.0,0.5229071,0.057810898,3,1,0,0,0.0,12,0.48,0,0.0,0,0,0,1,0.04,1,4139,16379,1,priceypads,100.0,100.0,0,1,0,0,0,0,0,2,0,1,1,1,0,0,0,0,1,13,1,10,17,0,19,1
https://www.lockheedmartin.com,1,29.0,22.0,0.0,3.0,1.0,16.0,0.0,1.0,0.552,0.0,0.034,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,Online,13769.txt,29,www.lockheedmartin.com,22,0,com,100.0,1.0,0.5229071,0.063974384,3,1,0,0,0.0,16,0.552,0,0.0,0,0,0,1,0.034,1,2993,9273,1,lockheedmartin,100.0,100.0,1,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,20,1,5,155,9,54,1
https://www.anjasturm.com,1,24.0,17.0,0.0,3.0,1.0,11.0,0.0,1.0,0.458,0.0,0.042,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,Online,403338.txt,24,www.anjasturm.com,17,0,com,100.0,1.0,0.5229071,0.060714783,3,1,0,0,0.0,11,0.458,0,0.0,0,0,0,1,0.042,1,919,8047,1,anjasturm,100.0,100.0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,29,11,23,128,2,131,1
https://www.balkaninstitut.com,1,29.0,22.0,0.0,3.0,1.0,16.0,0.0,1.0,0.552,0.0,0.034,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,Online,488832.txt,29,www.balkaninstitut.com,22,0,com,100.0,1.0,0.5229071,0.057140797,3,1,0,0,0.0,16,0.552,0,0.0,0,0,0,1,0.034,1,604,4885,1,balkaninstitut,100.0,100.0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,21,11,11,60,2,61,1
https://www.missrosesisterviolet.com,1,35.0,28.0,0.0,3.0,1.0,22.0,0.0,1.0,0.629,0.0,0.029,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,Online,617290.txt,35,www.missrosesisterviolet.com,28,0,com,100.0,1.0,0.5229071,0.066652483,3,1,0,0,0.0,22,0.629,0,0.0,0,0,0,1,0.029,1,2695,11369,1,missrosesisterviolet,100.0,100.0,0,0,1,1,0,1,0,19,0,1,1,1,1,1,1,0,1,57,47,22,135,0,31,1
https://www.fulbright.org.il,1,27.0,20.0,0.0,2.0,2.0,13.0,0.0,2.0,0.481,0.0,0.074,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,Online,853757.txt,27,www.fulbright.org.il,20,0,il,100.0,0.769230769,0.0013543,0.046217747,2,2,0,0,0.0,13,0.481,0,0.0,0,0,0,2,0.074,1,1062,2675,1,fulbrghtorg,0.0,0.0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,1,48,2,7,101,0,60,1
https://www.ausanthrop.net,1,25.0,18.0,0.0,3.0,1.0,12.0,0.0,1.0,0.48,0.0,0.04,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,Online,461789.txt,25,www.ausanthrop.net,18,0,net,100.0,1.0,0.0384199,0.060295711,3,1,0,0,0.0,12,0.48,0,0.0,0,0,0,1,0.04,1,241,1820,1,ausanthrop,100.0,100.0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,8,6,7,17,0,13,1
https://www.p2012.org,1,20.0,13.0,0.0,3.0,1.0,3.0,4.0,1.0,0.15,0.2,0.05,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,Online,411460.txt,20,www.p2012.org,13,0,org,100.0,1.0,0.0799628,0.028223329,3,1,0,0,0.0,3,0.15,4,0.2,0,0,0,1,0.05,1,861,587,1,p2012,100.0,100.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,18,3,1,33,0,68,1
https://www.boozyburbs.com,1,25.0,18.0,0.0,3.0,1.0,12.0,0.0,1.0,0.48,0.0,0.04,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,Online,390347.txt,25,www.boozyburbs.com,18,0,com,100.0,1.0,0.5229071,0.051370887,3,1,0,0,0.0,12,0.48,0,0.0,0,0,0,1,0.04,1,1280,9381,1,boozyburbs,100.0,100.0,1,1,1,0,0,1,0,4,0,0,1,0,0,0,0,0,1,12,11,20,77,0,94,1
https://www.newbusinessage.com,1,29.0,22.0,0.0,3.0,1.0,16.0,0.0,1.0,0.552,0.0,0.034,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Online,821211.txt,29,www.newbusinessage.com,22,0,com,100.0,1.0,0.5229071,0.060276743,3,1,0,0,0.0,16,0.552,0,0.0,0,0,0,1,0.034,1,1784,362,1,newbusinessage,100.0,100.0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,60,9,14,294,6,24,1
https://www.joyaether.com,1,24.0,17.0,0.0,3.0,1.0,11.0,0.0,1.0,0.458,0.0,0.042,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,Online,246456.txt,24,www.joyaether.com,17,0,com,100.0,1.0,0.5229071,0.063494753,3,1,0,0,0.0,11,0.458,0,0.0,0,0,0,1,0.042,1,1216,13498,1,joyaether,100.0,100.0,1,1,1,0,0,1,0,1,0,1,1,1,0,1,0,0,1,65,16,21,7,4,61,1
https://www.mothergoosehotel.com,1,31.0,24.0,0.0,3.0,1.0,18.0,0.0,1.0,0.581,0.0,0.032,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,Online,522590.txt,31,www.mothergoosehotel.com,24,0,com,100.0,1.0,0.5229071,0.070095873,3,1,0,0,0.0,18,0.581,0,0.0,0,0,0,1,0.032,1,582,588,1,mothergoosehotel,100.0,100.0,0,1,1,0,0,1,0,3,0,1,1,1,0,0,0,0,0,29,2,3,45,0,53,1
https://www.hsucares.com,1,23.0,16.0,0.0,3.0,1.0,10.0,0.0,1.0,0.435,0.0,0.043,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,Online,493273.txt,23,www.hsucares.com,16,0,com,100.0,1.0,0.5229071,0.064813132,3,1,0,0,0.0,10,0.435,0,0.0,0,0,0,1,0.043,1,975,9381,1,hsucares,100.0,100.0,1,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,19,10,16,76,2,75,1
https://www.neuralit.com,1,23.0,16.0,0.0,3.0,1.0,10.0,0.0,1.0,0.435,0.0,0.043,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,Online,596306.txt,23,www.neuralit.com,16,0,com,100.0,1.0,0.5229071,0.065902041,3,1,0,0,0.0,10,0.435,0,0.0,0,0,0,1,0.043,1,1333,10185,1,neuralit,100.0,100.0,1,1,1,0,0,1,0,0,0,1,1,1,0,1,0,0,1,64,7,12,97,6,28,1
https://www.centreport.co.nz,1,27.0,20.0,0.0,2.0,2.0,13.0,0.0,2.0,0.481,0.0,0.074,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,Online,832585.txt,27,www.centreport.co.nz,20,0,nz,100.0,0.846153846,0.0019933,0.069533083,2,2,0,0,0.0,13,0.481,0,0.0,0,0,0,2,0.074,1,296,1423,1,cetreportco,0.0,0.0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,1,11,10,17,29,2,4,1
https://www.neurosurgeon.org,1,27.0,20.0,0.0,3.0,1.0,14.0,0.0,1.0,0.519,0.0,0.037,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,Online,558248.txt,27,www.neurosurgeon.org,20,0,org,100.0,1.0,0.0799628,0.066806435,3,1,0,0,0.0,14,0.519,0,0.0,0,0,0,1,0.037,1,427,2546,1,neurosurgeon,100.0,100.0,1,0,1,0,0,0,0,0,0,1,1,1,1,0,0,0,1,14,17,19,41,0,18,1
https://www.bghaircare.com,1,25.0,18.0,0.0,3.0,1.0,12.0,0.0,1.0,0.48,0.0,0.04,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Online,644646.txt,25,www.bghaircare.com,18,0,com,100.0,1.0,0.5229071,0.063582007,3,1,0,0,0.0,12,0.48,0,0.0,0,0,0,1,0.04,1,2906,8771,1,bghaircare,100.0,100.0,0,0,1,0,0,1,0,19,0,1,1,1,1,1,1,0,1,107,9,23,61,27,26,1
https://www.philburdett.com,1,26.0,19.0,0.0,3.0,1.0,13.0,0.0,1.0,0.5,0.0,0.038,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,Online,696955.txt,26,www.philburdett.com,19,0,com,100.0,1.0,0.5229071,0.052056124,3,1,0,0,0.0,13,0.5,0,0.0,0,0,0,1,0.038,1,872,1173,1,philburdett,100.0,100.0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,1,12,4,3,12,11,10,1
https://www.vancouver.wsu.edu,1,28.0,21.0,0.0,3.0,2.0,14.0,0.0,2.0,0.5,0.0,0.071,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,Online,240907.txt,28,www.vancouver.wsu.edu,21,0,edu,100.0,0.769230769,0.0115013,0.052693751,3,2,0,0,0.0,14,0.5,0,0.0,0,0,0,2,0.071,1,917,2667,1,vancouverwsu,0.0,0.0,1,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,4,7,9,54,5,92,1
https://www.fashionfunpop.com,1,28.0,21.0,0.0,3.0,1.0,15.0,0.0,1.0,0.536,0.0,0.036,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,Online,631515.txt,28,www.fashionfunpop.com,21,0,com,100.0,1.0,0.5229071,0.055377772,3,1,0,0,0.0,15,0.536,0,0.0,0,0,0,1,0.036,1,4399,8429,1,fashionfunpop,100.0,100.0,0,0,1,0,0,1,0,19,0,1,1,1,1,1,1,0,1,34,70,28,165,0,29,1
https://www.lla.com,1,18.0,11.0,0.0,3.0,1.0,5.0,0.0,1.0,0.278,0.0,0.056,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,Online,426487.txt,18,www.lla.com,11,0,com,100.0,1.0,0.5229071,0.068496261,3,1,0,0,0.0,5,0.278,0,0.0,0,0,0,1,0.056,1,1901,11881,1,lla,100.0,100.0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,1,23,62,83,147,0,38,1
https://www.bee-hexagon.net,1,26.0,19.0,0.0,3.0,1.0,12.0,0.0,2.0,0.462,0.0,0.077,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,Online,709983.txt,26,www.bee-hexagon.net,19,0,net,100.0,0.727272727,0.0384199,0.061315192,3,1,0,0,0.0,12,0.462,0,0.0,0,0,0,2,0.077,1,330,7238,1,bee-hexagon,100.0,100.0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,6,4,4,11,1,12,1
https://www.medpac.gov,1,21.0,14.0,0.0,3.0,1.0,8.0,0.0,1.0,0.381,0.0,0.048,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,Online,54470.txt,21,www.medpac.gov,14,0,gov,100.0,1.0,0.0033282,0.061419111,3,1,0,0,0.0,8,0.381,0,0.0,0,0,0,1,0.048,1,820,9381,1,medpac,100.0,100.0,1,1,1,0,0,0,0,1,0,1,1,1,0,0,1,0,1,9,9,12,103,8,91,1
https://www.suzievinnick.com,1,27.0,20.0,0.0,3.0,1.0,14.0,0.0,1.0,0.519,0.0,0.037,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,Online,530223.txt,27,www.suzievinnick.com,20,0,com,100.0,1.0,0.5229071,0.054417679,3,1,0,0,0.0,14,0.519,0,0.0,0,0,0,1,0.037,1,496,9381,1,suzievinnick,100.0,100.0,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,42,11,15,75,0,81,1
https://www.carzonrent.com,1,25.0,18.0,0.0,3.0,1.0,12.0,0.0,1.0,0.48,0.0,0.04,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,Online,165588.txt,25,www.carzonrent.com,18,0,com,100.0,1.0,0.5229071,0.068400292,3,1,0,0,0.0,12,0.48,0,0.0,0,0,0,1,0.04,1,3846,6197,1,carzonrent,100.0,100.0,1,0,1,0,0,1,0,4,1,1,1,1,1,0,1,0,1,106,12,17,47,42,12,1
https://www.glenair.com,1,22.0,15.0,0.0,3.0,1.0,9.0,0.0,1.0,0.409,0.0,0.045,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,Online,783680.txt,22,www.glenair.com,15,0,com,100.0,1.0,0.5229071,0.066705588,3,1,0,0,0.0,9,0.409,0,0.0,0,0,0,1,0.045,1,583,426,1,glenair,100.0,100.0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,67,2,5,31,0,15,1
https://www.biosphereplastic.com,1,31.0,24.0,0.0,3.0,1.0,18.0,0.0,1.0,0.581,0.0,0.032,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,Online,509466.txt,31,www.biosphereplastic.com,24,0,com,100.0,1.0,0.5229071,0.061411216,3,1,0,0,0.0,18,0.581,0,0.0,0,0,0,1,0.032,1,421,1975,1,biosphereplastic,100.0,100.0,1,1,0,0,0,1,0,2,0,1,1,0,0,0,0,0,1,9,8,28,72,0,73,1
https://www.gizmobolt.com,1,24.0,17.0,0.0,3.0,1.0,11.0,0.0,1.0,0.458,0.0,0.042,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,Online,132400.txt,24,www.gizmobolt.com,17,0,com,100.0,1.0,0.5229071,0.05989771,3,1,0,0,0.0,11,0.458,0,0.0,0,0,0,1,0.042,1,2135,9381,1,gizmobolt,100.0,100.0,1,1,1,0,0,1,2,3,0,1,1,1,0,1,1,1,1,144,13,26,433,0,457,1
https://www.astrelon.com,1,23.0,16.0,0.0,3.0,1.0,10.0,0.0,1.0,0.435,0.0,0.043,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,Online,252155.txt,23,www.astrelon.com,16,0,com,100.0,1.0,0.5229071,0.072188119,3,1,0,0,0.0,10,0.435,0,0.0,0,0,0,1,0.043,1,118,251,1,astrelon,100.0,100.0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,1,22,1,1,0,0,4,1
https://www.oakridgenc.com,1,25.0,18.0,0.0,3.0,1.0,12.0,0.0,1.0,0.48,0.0,0.04,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,Online,836708.txt,25,www.oakridgenc.com,18,0,com,100.0,1.0,0.5229071,0.064900843,3,1,0,0,0.0,12,0.48,0,0.0,0,0,0,1,0.04,1,1074,494,1,oakridgenc,100.0,100.0,1,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,35,12,8,263,4,46,1
https://www.pendulum.com,1,23.0,16.0,0.0,3.0,1.0,10.0,0.0,1.0,0.435,0.0,0.043,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,Online,151706.txt,23,www.pendulum.com,16,0,com,100.0,1.0,0.5229071,0.054576092,3,1,0,0,0.0,10,0.435,0,0.0,0,0,0,1,0.043,1,529,757,1,pendulum,100.0,100.0,0,0,0,0,0,1,0,12,0,1,0,0,0,0,0,0,0,71,3,10,0,9,56,1
https://www.arketipodesign.it,1,28.0,21.0,0.0,2.0,1.0,15.0,0.0,1.0,0.536,0.0,0.036,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,Online,638449.txt,28,www.arketipodesign.it,21,0,it,100.0,1.0,0.012178,0.058833598,2,1,0,0,0.0,15,0.536,0,0.0,0,0,0,1,0.036,1,1308,1746,1,arketpodesgn,0.0,0.0,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,68,55,19,54,19,57,1
